sounds,syll,stress_unstress,suffix,present_past,corrAns,trigger_item,trigger_senonset,trigger_verbsonset,trigger_1_F0,trigger_suffix,trigger_2_F0,ID_item,ID_senonset,ID_verbonset,ID_1_F0,ID_suffix,ID_2_F0,ms_senonset,ms_verbonset,ms_1_F0,ms_suffix,ms_2_F0,file_name,sentence,cond,combo,thisN,thisTrialN,thisRepN,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,key_resp_5.keys,item_id,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_5.rt,key_resp_5.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experimental_trials.thisRepN,experimental_trials.thisTrialN,experimental_trials.thisN,experimental_trials.thisIndex,thisRow.t,notes,instructions.started,instr.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,init_practice.started,init_practice.stopped,test_practice.started,test_sound_2.started,key_resp_4.started,polygon.started,serialPort_item_2.started,serialPort_item_2.stopped,test_sound_2.stopped,test_practice.stopped,practice_trials.key_resp_4.keys,practice_trials.key_resp_4.corr,practice_trials.key_resp_4.rt,practice_trials.key_resp_4.duration,takeabreak.started,takeabreak.stopped,practice_trials.key_resp_5.keys,init_trials.started,init_trials.stopped,test.started,test_sound.started,key_resp_2.started,polygon_2.started,serialPort_item.started,serialPort_item.stopped,test_sound.stopped,test.stopped,experimental_trials.key_resp_2.keys,experimental_trials.key_resp_2.corr,experimental_trials.key_resp_2.rt,experimental_trials.key_resp_2.duration,experimental_trials.key_resp_5.keys,text_3.started,key_resp_5.started,experimental_trials.key_resp_5.rt,experimental_trials.key_resp_5.duration,Thanks.started,text_2.started,key_resp_thanks.started,Thanks.stopped,key_resp_thanks.keys,key_resp_thanks.rt,key_resp_thanks.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,...110,version,group,...113,response_key,correct,is_correct
sounds/06d_soplar.wav,CVC,Stressed,Mismatch,past,num_2,0,0.2,0.761291666666666,0.8899999999999999,1.102139687590422,1.166665581687644,101,40,41,42,43,44,0,0.561291666666666,0.69,0.902139687590422,0.966665581687644,18_L2_LangExperimentstress_2025-04-30_09h56.31.350.csv,NA,d,NA,19,19,0,NA,NA,NA,NA,space,6,right,0,2.250726999991457,None,10.48476859999937,None,NA,NA,NA,NA,0,19,19,16,2592.344149700002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2594.611181699991,2605.124216700002,NA,NA,NA,2592.3321436999977,2592.3380983666616,2592.344149700002,2592.344149700002,0.00494949999847449,0.01781089999713003,2594.2211248999956,2594.6070934000018,right,0,2.250726999991457,None,space,2594.621557599996,2594.621557599996,10.48476859999937,None,NA,NA,NA,NA,NA,NA,NA,18_L2,001,2025-04-30_09h56.31.350,LangExperimentstress,2024.2.4,59.9221850509196,2025-04-30 09h56.48.484506 -0400,NA,V1,L2,NA,right,TRUE,TRUE
sounds/01d_salvar.wav,CVC,Stressed,Mismatch,past,num_2,0,0.2,0.8500000000000001,0.996069502314814,1.23,1.29,101,40,41,42,43,44,0,0.65,0.796069502314814,1.03,1.09,18_L2_LangExperimentstress_2025-04-30_09h56.31.350.csv,NA,d,NA,20,20,0,NA,NA,NA,NA,None,1,right,0,2.120082800000091,None,NA,NA,NA,NA,NA,NA,0,20,20,37,2605.138638999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2607.277930700002,2607.278012499999,NA,NA,NA,2605.1271538,2605.138272066663,2605.138638999997,2605.138638999997,0.00287849998858291,0.01509849999274592,2607.204764299997,2607.273872299993,right,0,2.120082800000091,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18_L2,001,2025-04-30_09h56.31.350,LangExperimentstress,2024.2.4,59.9221850509196,2025-04-30 09h56.48.484506 -0400,NA,V1,L2,NA,right,TRUE,TRUE
sounds/18b_cumplir.wav,CVC,Unstressed,Mismatch,present,num_1,0,0.2,1.2408027271412,1.25568597366898,1.46256310040509,1.54144430700231,101,20,21,22,23,24,0,1.0408027271412,1.05568597366898,1.26256310040509,1.34144430700231,18_L2_LangExperimentstress_2025-04-30_09h56.31.350.csv,NA,b,NA,21,21,0,NA,NA,NA,NA,None,18,left,0,5.81186840000737,None,NA,NA,NA,NA,NA,NA,0,21,21,29,2607.294532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2613.1278268000024,2613.1279085999995,NA,NA,NA,2607.283941300004,2607.2880031666614,2607.294532,2607.294532,0.00594089999503921,0.01739249999809544,2609.488115100001,2613.123585399997,left,0,5.81186840000737,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18_L2,001,2025-04-30_09h56.31.350,LangExperimentstress,2024.2.4,59.9221850509196,2025-04-30 09h56.48.484506 -0400,NA,V1,L2,NA,left,TRUE,TRUE
sounds/03b_limpiar.wav,CVC,Unstressed,Mismatch,present,num_1,0,0.2,0.8500000000000001,0.932367621527777,1.26878515625,1.35808463541666,101,20,21,22,23,24,0,0.65,0.732367621527777,1.06878515625,1.15808463541666,18_L2_LangExperimentstress_2025-04-30_09h56.31.350.csv,NA,b,NA,22,22,0,NA,NA,NA,NA,None,3,right,0,3.1607484000123804,None,NA,NA,NA,NA,NA,NA,0,22,22,4,2613.146808499994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2616.327412999992,2616.327485499991,NA,NA,NA,2613.1349991000025,2613.137792666665,2613.146808499994,2613.146808499994,0.00711479999881703,0.01997300000221003,2615.28773299999,2616.32377789999,right,0,3.1607484000123804,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18_L2,001,2025-04-30_09h56.31.350,LangExperimentstress,2024.2.4,59.9221850509196,2025-04-30 09h56.48.484506 -0400,NA,V1,L2,NA,right,FALSE,FALSE
sounds/25b_ganar.wav,CVC,Unstressed,Mismatch,present,num_1,0,0.2,1.152097938368055,1.15990068760488,1.28904165650454,1.37272500435153,101,20,21,22,23,24,0,0.952097938368055,0.95990068760488,1.08904165650454,1.17272500435153,18_L2_LangExperimentstress_2025-04-30_09h56.31.350.csv,NA,b,NA,23,23,0,NA,NA,NA,NA,None,25,left,0,2.59353949999786,None,NA,NA,NA,NA,NA,NA,0,23,23,8,2616.3458433999913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2618.9613223999913,2618.961412599994,NA,NA,NA,2616.3343012999976,2616.337941866663,2616.3458433999913,2616.3458433999913,0.00683840000419877,0.01933940000890288,2618.6880878999946,2618.9571448999923,left,0,2.59353949999786,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18_L2,001,2025-04-30_09h56.31.350,LangExperimentstress,2024.2.4,59.9221850509196,2025-04-30 09h56.48.484506 -0400,NA,V1,L2,NA,left,TRUE,TRUE
sounds/14b_borrar.wav,CVC,Unstressed,Mismatch,present,num_1,0,0.2,0.72,0.770187630208333,0.851961241319444,0.964399956597222,101,20,21,22,23,24,0,0.52,0.570187630208333,0.651961241319444,0.764399956597222,18_L2_LangExperimentstress_2025-04-30_09h56.31.350.csv,NA,b,NA,24,24,0,NA,NA,NA,NA,None,14,left,0,2.7496568000060506,None,NA,NA,NA,NA,NA,NA,0,24,24,20,2618.9815948999894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2621.7450919999974,2621.7451775999943,NA,NA,NA,2618.9695866999973,2618.9713203666656,2618.9815948999894,2618.9815948999894,0.00828560000809375,0.02135150000685826,2620.938878000001,2621.7407033999916,left,0,2.7496568000060506,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18_L2,001,2025-04-30_09h56.31.350,LangExperimentstress,2024.2.4,59.9221850509196,2025-04-30 09h56.48.484506 -0400,NA,V1,L2,NA,left,TRUE,TRUE
sounds/11a_pegar.wav,CVC,Stressed,Match,present,num_1,0,0.2,0.8182808977343741,0.831294515585661,0.98,1.012063288108519,101,10,11,12,13,14,0,0.618280897734374,0.631294515585661,0.78,0.812063288108519,18_L2_LangExperimentstress_2025-04-30_09h56.31.350.csv,NA,a,NA,25,25,0,NA,NA,NA,NA,None,11,left,0,2.565636799990898,None,NA,NA,NA,NA,NA,NA,0,25,25,3,2621.765312999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2624.344316399991,2624.3443979000003,NA,NA,NA,2621.7526597999968,2621.7547401666566,2621.765312999996,2621.765312999996,0.00757250000606291,0.02135429999907501,2623.721658900002,2624.3403485000017,left,0,2.565636799990898,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18_L2,001,2025-04-30_09h56.31.350,LangExperimentstress,2024.2.4,59.9221850509196,2025-04-30 09h56.48.484506 -0400,NA,V1,L2,NA,left,TRUE,TRUE
sounds/30a_fundar.wav,CVC,Stressed,Match,present,num_1,0,0.2,0.77,0.91,1.112685546875,1.12,101,10,11,12,13,14,0,0.57,0.71,0.912685546875,0.92,18_L2_LangExperimentstress_2025-04-30_09h56.31.350.csv,NA,a,NA,26,26,0,NA,NA,NA,NA,None,30,left,0,2.9773921000014525,None,NA,NA,NA,NA,NA,NA,0,26,26,36,2624.3609322999982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2627.3612813999935,2627.3613621999975,NA,NA,NA,2624.350762599992,2624.354676066669,2624.3609322999982,2624.3609322999982,0.00640399999974761,0.01734720000240486,2626.5210945,2627.357116600004,left,0,2.9773921000014525,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18_L2,001,2025-04-30_09h56.31.350,LangExperimentstress,2024.2.4,59.9221850509196,2025-04-30 09h56.48.484506 -0400,NA,V1,L2,NA,left,TRUE,TRUE
sounds/10d_vender.wav,CVC,Stressed,Mismatch,past,num_2,0,0.2,0.832830209056713,0.8775468199411529,1.109501330306288,1.158928471023364,101,40,41,42,43,44,0,0.63283020905671294,0.677546819941153,0.909501330306288,0.958928471023364,18_L2_LangExperimentstress_2025-04-30_09h56.31.350.csv,NA,d,NA,27,27,0,NA,NA,NA,NA,None,10,right,0,2.231244900001911,None,NA,NA,NA,NA,NA,NA,0,27,27,12,2627.3793698999943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2629.628356100002,2629.628442699992,NA,NA,NA,2627.367881099999,2627.3712623666693,2627.3793698999943,2627.3793698999943,0.0065442999912193,0.01913620000414084,2629.2879595999984,2629.6242286999914,right,0,2.231244900001911,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18_L2,001,2025-04-30_09h56.31.350,LangExperimentstress,2024.2.4,59.9221850509196,2025-04-30 09h56.48.484506 -0400,NA,V1,L2,NA,right,TRUE,TRUE
sounds/05a_fumar.wav,CVC,Stressed,Match,present,num_1,0,0.2,1.15,1.36712555700231,1.48,1.56308830295138,101,10,11,12,13,14,0,0.95,1.16712555700231,1.28,1.36308830295138,18_L2_LangExperimentstress_2025-04-30_09h56.31.350.csv,NA,a,NA,28,28,0,NA,NA,NA,NA,None,5,left,0,2.7141759999940405,None,NA,NA,NA,NA,NA,NA,0,28,28,38,2629.6492103999917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2632.3780541000015,2632.378137499996,NA,NA,NA,2629.6359531999915,2629.638115366663,2629.6492103999917,2629.6492103999917,0.00759490000200457,0.02191029999812599,2632.0212490999984,2632.3742182999995,left,0,2.7141759999940405,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18_L2,001,2025-04-30_09h56.31.350,LangExperimentstress,2024.2.4,59.9221850509196,2025-04-30 09h56.48.484506 -0400,NA,V1,L2,NA,left,TRUE,TRUE
sounds/15b_partir.wav,CVC,Unstressed,Mismatch,present,num_1,0,0.2,0.826865400752314,0.842973894883327,1.1042888772729471,1.120815958498066,101,20,21,22,23,24,0,0.626865400752314,0.642973894883327,0.904288877272947,0.920815958498066,18_L2_LangExperimentstress_2025-04-30_09h56.31.350.csv,NA,b,NA,29,29,0,NA,NA,NA,NA,space,15,right,0,3.1997058000124525,None,10.709899399997084,None,NA,NA,NA,NA,0,29,29,22,2632.394339599996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2635.611120799993,2646.34068519999,NA,NA,NA,2632.383776399991,2632.3882520666707,2632.394339599996,2632.394339599996,0.00564560000202618,0.01710570001159794,2634.4711072999926,2635.607608399994,right,0,3.1997058000124525,None,space,2635.6211537999916,2635.6211537999916,10.709899399997084,None,NA,NA,NA,NA,NA,NA,NA,18_L2,001,2025-04-30_09h56.31.350,LangExperimentstress,2024.2.4,59.9221850509196,2025-04-30 09h56.48.484506 -0400,NA,V1,L2,NA,right,FALSE,FALSE
sounds/29a_pesar.wav,CVC,Stressed,Match,present,num_1,0,0.2,0.91328417532552,0.925531286730473,1.03,1.150619522602117,101,10,11,12,13,14,0,0.71328417532552,0.725531286730473,0.83,0.950619522602117,18_L2_LangExperimentstress_2025-04-30_09h56.31.350.csv,NA,a,NA,30,30,0,NA,NA,NA,NA,None,29,left,0,2.338896000001114,None,NA,NA,NA,NA,NA,NA,0,30,30,32,2646.3603050999955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2648.7113938999973,2648.7114841,NA,NA,NA,2646.348506399998,2646.354914166663,2646.3603050999955,2646.3603050999955,0.00781369999458547,0.02088799999910406,2648.2712475000008,2648.707236699993,left,0,2.338896000001114,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18_L2,001,2025-04-30_09h56.31.350,LangExperimentstress,2024.2.4,59.9221850509196,2025-04-30 09h56.48.484506 -0400,NA,V1,L2,NA,left,TRUE,TRUE
sounds/28d_parar.wav,CVC,Stressed,Mismatch,past,num_2,0,0.2,0.8458860026041659,0.862313736979166,1.018194683159722,1.032797113715277,101,40,41,42,43,44,0,0.645886002604166,0.662313736979166,0.818194683159722,0.832797113715277,18_L2_LangExperimentstress_2025-04-30_09h56.31.350.csv,NA,d,NA,31,31,0,NA,NA,NA,NA,None,28,right,0,2.199054500000784,None,NA,NA,NA,NA,NA,NA,0,31,31,18,2648.7320913000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2650.9444475999917,2650.9445410999906,NA,NA,NA,2648.719871699999,2648.7213210666564,2648.7320913000003,2648.7320913000003,0.00847359999897889,0.02167170000029727,2650.637676700004,2650.941175300002,right,0,2.199054500000784,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18_L2,001,2025-04-30_09h56.31.350,LangExperimentstress,2024.2.4,59.9221850509196,2025-04-30 09h56.48.484506 -0400,NA,V1,L2,NA,right,TRUE,TRUE
sounds/32d_pulsar.wav,CVC,Stressed,Mismatch,past,num_2,0,0.2,0.796440212673611,0.8294641710069439,0.99,1.097783832465277,101,40,41,42,43,44,0,0.596440212673611,0.629464171006944,0.79,0.897783832465277,18_L2_LangExperimentstress_2025-04-30_09h56.31.350.csv,NA,d,NA,32,32,0,NA,NA,NA,NA,None,32,right,0,2.406592700004694,None,NA,NA,NA,NA,NA,NA,0,32,32,24,2650.963990199991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2653.378608500003,2653.378694300002,NA,NA,NA,2650.951947099995,2650.9547859666677,2650.963990199991,2650.963990199991,0.00744149999809451,0.02055859999381937,2652.7707291999977,2653.3742586000008,right,0,2.406592700004694,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18_L2,001,2025-04-30_09h56.31.350,LangExperimentstress,2024.2.4,59.9221850509196,2025-04-30 09h56.48.484506 -0400,NA,V1,L2,NA,right,TRUE,TRUE
sounds/09c_cargar.wav,CVC,Unstressed,Match,past,num_2,0,0.2,0.81286744068287,0.8382251229745361,1.032634020543981,1.090594437210648,101,30,31,32,33,34,0,0.61286744068287,0.638225122974536,0.832634020543981,0.890594437210648,18_L2_LangExperimentstress_2025-04-30_09h56.31.350.csv,NA,c,NA,33,33,0,NA,NA,NA,NA,None,9,right,0,2.900255200001993,None,NA,NA,NA,NA,NA,NA,0,33,33,28,2653.3983023000037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2656.3109637000016,2656.311046499992,NA,NA,NA,2653.3871711999964,2653.38823156666,2653.3983023000037,2653.3983023000037,0.00854660000186413,0.02076639998995233,2655.33786639999,2656.3068504999974,right,0,2.900255200001993,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18_L2,001,2025-04-30_09h56.31.350,LangExperimentstress,2024.2.4,59.9221850509196,2025-04-30 09h56.48.484506 -0400,NA,V1,L2,NA,right,TRUE,TRUE
sounds/16a_llevar.wav,CVC,Stressed,Match,present,num_1,0,0.2,0.929084516317274,0.964936524692279,1.08,1.131864014418682,101,10,11,12,13,14,0,0.729084516317274,0.764936524692279,0.88,0.931864014418682,18_L2_LangExperimentstress_2025-04-30_09h56.31.350.csv,NA,a,NA,34,34,0,NA,NA,NA,NA,None,16,left,0,2.2157529999967664,None,NA,NA,NA,NA,NA,NA,0,34,34,21,2656.3307759000018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2658.5619702999975,2658.5620572999906,NA,NA,NA,2656.318361700003,2656.3212117666594,2656.3307759000018,2656.3307759000018,0.00734529999317601,0.02093049998802598,2658.2379908000003,2658.558065099991,left,0,2.2157529999967664,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18_L2,001,2025-04-30_09h56.31.350,LangExperimentstress,2024.2.4,59.9221850509196,2025-04-30 09h56.48.484506 -0400,NA,V1,L2,NA,left,TRUE,TRUE
sounds/39b_manchar.wav,CVC,Unstressed,Mismatch,present,num_1,0,0.2,0.81,0.91203755787037,1.140584317129629,1.2139708912037,101,20,21,22,23,24,0,0.61,0.71203755787037,0.940584317129629,1.0139708912037,18_L2_LangExperimentstress_2025-04-30_09h56.31.350.csv,NA,b,NA,35,35,0,NA,NA,NA,NA,None,39,left,0,2.717039700000896,None,NA,NA,NA,NA,NA,NA,0,35,35,7,2658.5813474000024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2661.3115830000024,2661.311670700001,NA,NA,NA,2658.569063000002,2658.571386266664,2658.5813474000024,2658.5813474000024,0.00711930000397842,0.02023680000274907,2660.837888599999,2661.3072407,left,0,2.717039700000896,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18_L2,001,2025-04-30_09h56.31.350,LangExperimentstress,2024.2.4,59.9221850509196,2025-04-30 09h56.48.484506 -0400,NA,V1,L2,NA,left,TRUE,TRUE
sounds/38b_pagar.wav,CVC,Unstressed,Mismatch,present,num_1,0,0.2,1.166737304687499,1.185271158854166,1.29521061197916,1.4055712890624898,101,20,21,22,23,24,0,0.966737304687499,0.985271158854166,1.09521061197916,1.20557128906249,18_L2_LangExperimentstress_2025-04-30_09h56.31.350.csv,NA,b,NA,36,36,0,NA,NA,NA,NA,None,38,left,0,2.7845720000041183,None,NA,NA,NA,NA,NA,NA,0,36,36,17,2661.330893599996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2664.128335100002,2664.1284180999937,NA,NA,NA,2661.3201049999916,2661.32126856667,2661.330893599996,2661.330893599996,0.00847889999567996,0.02024149999488145,2663.5884339999902,2664.1240030999907,left,0,2.7845720000041183,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18_L2,001,2025-04-30_09h56.31.350,LangExperimentstress,2024.2.4,59.9221850509196,2025-04-30 09h56.48.484506 -0400,NA,V1,L2,NA,left,TRUE,TRUE
sounds/31d_tocar.wav,CVC,Stressed,Mismatch,past,num_2,0,0.2,0.8493931756807,0.8650112062639721,1.006860547391531,1.049162047334928,101,40,41,42,43,44,0,0.6493931756807,0.665011206263972,0.806860547391531,0.849162047334928,18_L2_LangExperimentstress_2025-04-30_09h56.31.350.csv,NA,d,NA,37,37,0,NA,NA,NA,NA,None,31,right,0,2.0935093000007328,None,NA,NA,NA,NA,NA,NA,0,37,37,30,2664.14893499999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2666.2613333999907,2666.2614501999924,NA,NA,NA,2664.1360112999973,2664.1381076666626,2664.14893499999,2664.14893499999,0.00768039999820757,0.02166399999987334,2666.055126499996,2666.2574189000006,right,0,2.0935093000007328,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18_L2,001,2025-04-30_09h56.31.350,LangExperimentstress,2024.2.4,59.9221850509196,2025-04-30 09h56.48.484506 -0400,NA,V1,L2,NA,right,TRUE,TRUE
sounds/24d_mirar.wav,CVC,Stressed,Mismatch,past,num_2,0,0.2,0.71,0.8119545789930551,0.9389863642939812,0.9746780743634248,101,40,41,42,43,44,0,0.51,0.611954578993055,0.738986364293981,0.774678074363425,18_L2_LangExperimentstress_2025-04-30_09h56.31.350.csv,NA,d,NA,38,38,0,NA,NA,NA,NA,None,24,right,0,2.360597599996254,None,NA,NA,NA,NA,NA,NA,0,38,38,11,2666.2815087999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2668.6598792000004,2668.659998000003,NA,NA,NA,2666.2687578999903,2666.271148766657,2666.2815087999916,2666.2815087999916,0.00735290000739041,0.021208200007095,2667.9880623999925,2668.656904599993,right,0,2.360597599996254,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18_L2,001,2025-04-30_09h56.31.350,LangExperimentstress,2024.2.4,59.9221850509196,2025-04-30 09h56.48.484506 -0400,NA,V1,L2,NA,right,TRUE,TRUE
sounds/04c_plantar.wav,CVC,Unstressed,Match,past,num_2,0,0.2,0.862877574458911,0.9343518689653568,1.20493812332404,1.21897569287037,101,30,31,32,33,34,0,0.662877574458911,0.734351868965357,1.00493812332404,1.01897569287037,18_L2_LangExperimentstress_2025-04-30_09h56.31.350.csv,NA,c,NA,39,39,0,NA,NA,NA,NA,None,4,right,0,2.439533400000073,None,NA,NA,NA,NA,NA,NA,0,39,39,9,2668.6755394999927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2671.1282111000037,2671.1283015999943,NA,NA,NA,2668.665592199992,2668.6714682666684,2668.6755394999927,2668.6755394999927,0.00560839999525342,0.01641849998850375,2670.7212220999936,2671.1240091999935,right,0,2.439533400000073,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18_L2,001,2025-04-30_09h56.31.350,LangExperimentstress,2024.2.4,59.9221850509196,2025-04-30 09h56.48.484506 -0400,NA,V1,L2,NA,right,TRUE,TRUE
sounds/01d_salvar.wav,CVC,Stressed,Mismatch,past,num_2,0,0.2,0.8500000000000001,0.996069502314814,1.23,1.29,101,40,41,42,43,44,0,0.65,0.796069502314814,1.03,1.09,20_L2_LangExperimentstress_2025-04-30_13h10.02.276.csv,NA,d,NA,0,0,0,NA,NA,NA,NA,None,1,left,0,4.90126749999763,None,NA,NA,NA,NA,NA,NA,0,0,0,37,3037.7306353999884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3042.649000499994,3042.6490913000016,NA,NA,NA,3037.719613399997,3037.7250878333225,3037.7306353999884,3037.7306353999884,0.02425789998960681,0.03606239998771343,3039.791754299993,3042.6449901000015,left,0,4.90126749999763,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20_L2,001,2025-04-30_13h10.02.276,LangExperimentstress,2024.2.4,60.01212244847201,2025-04-30 13h10.10.847257 -0400,NA,V1,L2,NA,left,FALSE,FALSE
sounds/17d_tragar.wav,CVC,Stressed,Mismatch,past,num_2,0,0.2,1.070609360532407,1.117973654513888,1.30915316840277,1.35458539534397,101,40,41,42,43,44,0,0.870609360532407,0.917973654513888,1.10915316840277,1.15458539534397,20_L2_LangExperimentstress_2025-04-30_13h10.02.276.csv,NA,d,NA,1,1,0,NA,NA,NA,NA,None,17,left,0,6.241964599990752,None,NA,NA,NA,NA,NA,NA,0,1,1,26,3042.6684360999934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3048.929201699997,3048.92929249999,NA,NA,NA,3042.6554714999947,3042.6589077666617,3042.6684360999934,3042.6684360999934,0.00639979999687057,0.02040549999219365,3044.9751838999946,3048.926507299999,left,0,6.241964599990752,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20_L2,001,2025-04-30_13h10.02.276,LangExperimentstress,2024.2.4,60.01212244847201,2025-04-30 13h10.10.847257 -0400,NA,V1,L2,NA,left,FALSE,FALSE
sounds/26a_bajar.wav,CVC,Stressed,Match,present,num_1,0,0.2,0.77,0.8999999999999999,1.03,1.171181705729166,101,10,11,12,13,14,0,0.57,0.7,0.83,0.971181705729166,20_L2_LangExperimentstress_2025-04-30_13h10.02.276.csv,NA,a,NA,2,2,0,NA,NA,NA,NA,None,26,left,0,4.303553200006718,None,NA,NA,NA,NA,NA,NA,0,2,2,13,3048.9440075999883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3053.2646274,3053.2647043999896,NA,NA,NA,3048.9333483999944,3048.9417866666668,3048.9440075999883,3048.9440075999883,0.00407349999295547,0.01525109999056439,3051.0084179999976,3053.260750699992,left,0,4.303553200006718,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20_L2,001,2025-04-30_13h10.02.276,LangExperimentstress,2024.2.4,60.01212244847201,2025-04-30 13h10.10.847257 -0400,NA,V1,L2,NA,left,TRUE,TRUE
