Participant_ID,L1_L2,area,time_period,channel,stress,match,amplitude
stress15,L2,F0,136_280,O2,unstressed,match,2.64942
stress15,L2,F0,136_280,P4,stressed,mismatch,-2.562279
stress15,L2,F0,136_280,P4,stressed,match,-6.67362
stress15,L2,F0,136_280,P4,unstressed,mismatch,0.389574
stress15,L2,F0,136_280,P4,unstressed,match,0.968475
stress15,L2,F0,136_280,P8,stressed,mismatch,-1.714832
stress15,L2,F0,136_280,P8,stressed,match,-2.961364
stress15,L2,F0,136_280,P8,unstressed,mismatch,0.934587
stress15,L2,F0,136_280,P8,unstressed,match,2.47952
stress15,L2,F0,136_280,TP10,stressed,mismatch,-2.956147
stress15,L2,F0,136_280,TP10,stressed,match,2.569872
stress15,L2,F0,136_280,TP10,unstressed,mismatch,7.659492
stress15,L2,F0,136_280,TP10,unstressed,match,2.510983
stress15,L2,F0,136_280,CP6,stressed,mismatch,-1.671572
stress15,L2,F0,136_280,CP6,stressed,match,-3.892752
stress15,L2,F0,136_280,CP6,unstressed,mismatch,-1.08579
stress15,L2,F0,136_280,CP6,unstressed,match,0.012346
stress15,L2,F0,136_280,CP2,stressed,mismatch,-3.100511
stress15,L2,F0,136_280,CP2,stressed,match,-6.580928
stress15,L2,F0,136_280,CP2,unstressed,mismatch,-1.866942
stress15,L2,F0,136_280,CP2,unstressed,match,-0.199253
stress15,L2,F0,136_280,Cz,stressed,mismatch,-1.140549
stress15,L2,F0,136_280,Cz,stressed,match,-5.309793
stress15,L2,F0,136_280,Cz,unstressed,mismatch,-3.139827
stress15,L2,F0,136_280,Cz,unstressed,match,-0.997948
stress15,L2,F0,136_280,C4,stressed,mismatch,-1.378603
stress15,L2,F0,136_280,C4,stressed,match,-3.587424
stress15,L2,F0,136_280,C4,unstressed,mismatch,-1.025503
stress15,L2,F0,136_280,C4,unstressed,match,-0.963658
stress15,L2,F0,136_280,T8,stressed,mismatch,-1.859045
stress15,L2,F0,136_280,T8,stressed,match,0.415087
stress15,L2,F0,136_280,T8,unstressed,mismatch,-1.131041
stress15,L2,F0,136_280,T8,unstressed,match,0.183503
stress15,L2,F0,136_280,FT10,stressed,mismatch,-0.450755
stress15,L2,F0,136_280,FT10,stressed,match,1.56878
stress15,L2,F0,136_280,FT10,unstressed,mismatch,0.229128
stress15,L2,F0,136_280,FT10,unstressed,match,1.042656
stress15,L2,F0,136_280,FC6,stressed,mismatch,-0.780738
stress15,L2,F0,136_280,FC6,stressed,match,-0.245961
stress15,L2,F0,136_280,FC6,unstressed,mismatch,-1.132706
stress15,L2,F0,136_280,FC6,unstressed,match,-1.319291
stress15,L2,F0,136_280,FC2,stressed,mismatch,-0.67206
stress15,L2,F0,136_280,FC2,stressed,match,-2.928477
stress15,L2,F0,136_280,FC2,unstressed,mismatch,-1.244274
stress15,L2,F0,136_280,FC2,unstressed,match,-1.666261
stress15,L2,F0,136_280,F4,stressed,mismatch,-0.02615
stress15,L2,F0,136_280,F4,stressed,match,-1.925734
stress15,L2,F0,136_280,F4,unstressed,mismatch,-1.026055
stress15,L2,F0,136_280,F4,unstressed,match,-0.596964
stress15,L2,F0,136_280,F8,stressed,mismatch,0.684208
stress15,L2,F0,136_280,F8,stressed,match,0.493239
stress15,L2,F0,136_280,F8,unstressed,mismatch,-0.654622
stress15,L2,F0,136_280,F8,unstressed,match,0.869535
stress15,L2,F0,136_280,Fp2,stressed,mismatch,0.643111
stress15,L2,F0,136_280,Fp2,stressed,match,-2.570659
stress15,L2,F0,136_280,Fp2,unstressed,mismatch,-3.52349
stress15,L2,F0,136_280,Fp2,unstressed,match,5.534426
stress15,L2,F0,136_280,Audio,stressed,mismatch,1079.473389
stress15,L2,F0,136_280,Audio,stressed,match,-490.244415
stress15,L2,F0,136_280,Audio,unstressed,mismatch,1536.838867
stress15,L2,F0,136_280,Audio,unstressed,match,-440.824524
stress15,L2,F0,136_280,Fz,stressed,mismatch,0.973031
stress15,L2,F0,136_280,Fz,stressed,match,-1.72553
stress15,L2,F0,136_280,Fz,unstressed,mismatch,-3.445498
stress15,L2,F0,136_280,Fz,unstressed,match,-1.472595
stress16,L2,F0,136_280,Fp1,stressed,mismatch,-46.845768
stress16,L2,F0,136_280,Fp1,stressed,match,-28.930489
stress16,L2,F0,136_280,Fp1,unstressed,mismatch,-3.870444
stress16,L2,F0,136_280,Fp1,unstressed,match,-4.784011
stress16,L2,F0,136_280,F3,stressed,mismatch,-11.588895
stress16,L2,F0,136_280,F3,stressed,match,-7.664838
stress16,L2,F0,136_280,F3,unstressed,mismatch,-1.860057
stress16,L2,F0,136_280,F3,unstressed,match,-1.334564
stress16,L2,F0,136_280,F7,stressed,mismatch,-10.181188
stress16,L2,F0,136_280,F7,stressed,match,-6.268627
stress16,L2,F0,136_280,F7,unstressed,mismatch,-2.242855
stress16,L2,F0,136_280,F7,unstressed,match,0.050274
stress16,L2,F0,136_280,FT9,stressed,mismatch,0.104892
stress16,L2,F0,136_280,FT9,stressed,match,-0.24572
stress16,L2,F0,136_280,FT9,unstressed,mismatch,-0.794793
stress16,L2,F0,136_280,FT9,unstressed,match,1.974548
stress16,L2,F0,136_280,FC5,stressed,mismatch,-3.804128
stress16,L2,F0,136_280,FC5,stressed,match,-2.91101
stress16,L2,F0,136_280,FC5,unstressed,mismatch,-1.317028
stress16,L2,F0,136_280,FC5,unstressed,match,1.555688
stress16,L2,F0,136_280,FC1,stressed,mismatch,-3.346581
stress16,L2,F0,136_280,FC1,stressed,match,-3.749742
stress16,L2,F0,136_280,FC1,unstressed,mismatch,-2.048154
stress16,L2,F0,136_280,FC1,unstressed,match,-0.576406
stress16,L2,F0,136_280,C3,stressed,mismatch,1.734588
stress16,L2,F0,136_280,C3,stressed,match,-0.665148
stress16,L2,F0,136_280,C3,unstressed,mismatch,-1.985504
stress16,L2,F0,136_280,C3,unstressed,match,0.556319
stress16,L2,F0,136_280,T7,stressed,mismatch,2.360185
stress16,L2,F0,136_280,T7,stressed,match,0.311131
stress16,L2,F0,136_280,T7,unstressed,mismatch,0.577381
stress16,L2,F0,136_280,T7,unstressed,match,1.800485
stress16,L2,F0,136_280,TP9,stressed,mismatch,12.036023
stress16,L2,F0,136_280,TP9,stressed,match,9.394574
stress16,L2,F0,136_280,TP9,unstressed,mismatch,3.869451
stress16,L2,F0,136_280,TP9,unstressed,match,2.759278
stress16,L2,F0,136_280,CP5,stressed,mismatch,3.105325
stress16,L2,F0,136_280,CP5,stressed,match,0.452463
stress16,L2,F0,136_280,CP5,unstressed,mismatch,-1.178421
stress16,L2,F0,136_280,CP5,unstressed,match,0.645398
stress16,L2,F0,136_280,CP1,stressed,mismatch,1.740616
stress16,L2,F0,136_280,CP1,stressed,match,-0.145234
stress16,L2,F0,136_280,CP1,unstressed,mismatch,-1.192544
stress16,L2,F0,136_280,CP1,unstressed,match,-1.367594
stress16,L2,F0,136_280,Pz,stressed,mismatch,2.132285
stress16,L2,F0,136_280,Pz,stressed,match,-0.343623
stress16,L2,F0,136_280,Pz,unstressed,mismatch,-1.168088
stress16,L2,F0,136_280,Pz,unstressed,match,-1.6036300000000001
stress16,L2,F0,136_280,P3,stressed,mismatch,4.206196
stress16,L2,F0,136_280,P3,stressed,match,-0.539016
stress16,L2,F0,136_280,P3,unstressed,mismatch,-1.34092
stress16,L2,F0,136_280,P3,unstressed,match,-0.653458
stress16,L2,F0,136_280,P7,stressed,mismatch,4.418853
stress16,L2,F0,136_280,P7,stressed,match,1.420471
stress16,L2,F0,136_280,P7,unstressed,mismatch,0.802662
stress16,L2,F0,136_280,P7,unstressed,match,0.502418
stress16,L2,F0,136_280,O1,stressed,mismatch,5.134186
stress16,L2,F0,136_280,O1,stressed,match,0.379618
stress16,L2,F0,136_280,O1,unstressed,mismatch,0.279207
stress16,L2,F0,136_280,O1,unstressed,match,-1.561561
stress16,L2,F0,136_280,Oz,stressed,mismatch,4.482424
stress16,L2,F0,136_280,Oz,stressed,match,0.354035
stress16,L2,F0,136_280,Oz,unstressed,mismatch,0.690579
stress16,L2,F0,136_280,Oz,unstressed,match,-3.02529
stress16,L2,F0,136_280,O2,stressed,mismatch,3.169625
stress16,L2,F0,136_280,O2,stressed,match,0.922768
stress16,L2,F0,136_280,O2,unstressed,mismatch,-1.980695
stress16,L2,F0,136_280,O2,unstressed,match,-4.839157
stress16,L2,F0,136_280,P4,stressed,mismatch,1.329537
stress16,L2,F0,136_280,P4,stressed,match,-1.435949
stress16,L2,F0,136_280,P4,unstressed,mismatch,-0.906724
stress16,L2,F0,136_280,P4,unstressed,match,-2.400734
stress16,L2,F0,136_280,P8,stressed,mismatch,2.27074
stress16,L2,F0,136_280,P8,stressed,match,1.586816
stress16,L2,F0,136_280,P8,unstressed,mismatch,-0.686403
stress16,L2,F0,136_280,P8,unstressed,match,-3.087724
stress16,L2,F0,136_280,TP10,stressed,mismatch,11.234616
stress16,L2,F0,136_280,TP10,stressed,match,11.074958
stress16,L2,F0,136_280,TP10,unstressed,mismatch,2.87498
stress16,L2,F0,136_280,TP10,unstressed,match,0.239988
stress16,L2,F0,136_280,CP6,stressed,mismatch,0.740754
stress16,L2,F0,136_280,CP6,stressed,match,-0.116988
stress16,L2,F0,136_280,CP6,unstressed,mismatch,-0.519915
stress16,L2,F0,136_280,CP6,unstressed,match,-1.613103
stress16,L2,F0,136_280,CP2,stressed,mismatch,-0.116392
stress16,L2,F0,136_280,CP2,stressed,match,-1.053958
stress16,L2,F0,136_280,CP2,unstressed,mismatch,-1.051057
stress16,L2,F0,136_280,CP2,unstressed,match,-1.725288
stress16,L2,F0,136_280,Cz,stressed,mismatch,-0.840036
stress16,L2,F0,136_280,Cz,stressed,match,-1.538508
stress16,L2,F0,136_280,Cz,unstressed,mismatch,-1.142508
stress16,L2,F0,136_280,Cz,unstressed,match,-1.568067
stress16,L2,F0,136_280,C4,stressed,mismatch,-1.168041
stress16,L2,F0,136_280,C4,stressed,match,-1.022362
stress16,L2,F0,136_280,C4,unstressed,mismatch,-0.176514
stress16,L2,F0,136_280,C4,unstressed,match,-1.090624
stress16,L2,F0,136_280,T8,stressed,mismatch,1.049581
stress16,L2,F0,136_280,T8,stressed,match,2.682525
stress16,L2,F0,136_280,T8,unstressed,mismatch,0.211494
stress16,L2,F0,136_280,T8,unstressed,match,0.682751
stress16,L2,F0,136_280,FT10,stressed,mismatch,1.535778
stress16,L2,F0,136_280,FT10,stressed,match,1.759126
stress16,L2,F0,136_280,FT10,unstressed,mismatch,-0.580417
stress16,L2,F0,136_280,FT10,unstressed,match,2.308676
stress16,L2,F0,136_280,FC6,stressed,mismatch,-2.153119
stress16,L2,F0,136_280,FC6,stressed,match,-0.992304
stress16,L2,F0,136_280,FC6,unstressed,mismatch,-0.31186
stress16,L2,F0,136_280,FC6,unstressed,match,0.529593
stress16,L2,F0,136_280,FC2,stressed,mismatch,-3.374315
stress16,L2,F0,136_280,FC2,stressed,match,-3.963819
stress16,L2,F0,136_280,FC2,unstressed,mismatch,-1.738078
stress16,L2,F0,136_280,FC2,unstressed,match,-2.203937
stress16,L2,F0,136_280,F4,stressed,mismatch,-8.91412
stress16,L2,F0,136_280,F4,stressed,match,-6.841441
stress16,L2,F0,136_280,F4,unstressed,mismatch,-0.985089
stress16,L2,F0,136_280,F4,unstressed,match,-0.69725
stress16,L2,F0,136_280,F8,stressed,mismatch,-6.035775
stress16,L2,F0,136_280,F8,stressed,match,-1.858729
stress16,L2,F0,136_280,F8,unstressed,mismatch,-1.628548
stress16,L2,F0,136_280,F8,unstressed,match,2.0081
stress16,L2,F0,136_280,Fp2,stressed,mismatch,-32.601532
stress16,L2,F0,136_280,Fp2,stressed,match,-21.948633
stress16,L2,F0,136_280,Fp2,unstressed,mismatch,-3.881154
stress16,L2,F0,136_280,Fp2,unstressed,match,-1.967681
stress16,L2,F0,136_280,Audio,stressed,mismatch,1048.19458
stress16,L2,F0,136_280,Audio,stressed,match,-442.198029
stress16,L2,F0,136_280,Audio,unstressed,mismatch,1408.440063
stress16,L2,F0,136_280,Audio,unstressed,match,-274.067047
stress16,L2,F0,136_280,Fz,stressed,mismatch,-7.756884
stress16,L2,F0,136_280,Fz,stressed,match,-6.823181
stress16,L2,F0,136_280,Fz,unstressed,mismatch,-2.248144
stress16,L2,F0,136_280,Fz,unstressed,match,-0.999756
stress17,L2,F0,136_280,Fp1,stressed,mismatch,-2.531475
stress17,L2,F0,136_280,Fp1,stressed,match,-2.178745
stress17,L2,F0,136_280,Fp1,unstressed,mismatch,1.081586
stress17,L2,F0,136_280,Fp1,unstressed,match,-5.468116
stress17,L2,F0,136_280,F3,stressed,mismatch,-3.644962
stress17,L2,F0,136_280,F3,stressed,match,-1.536352
stress17,L2,F0,136_280,F3,unstressed,mismatch,-4.717227
stress17,L2,F0,136_280,F3,unstressed,match,-3.792545
stress17,L2,F0,136_280,F7,stressed,mismatch,-1.046671
stress17,L2,F0,136_280,F7,stressed,match,0.823742
stress17,L2,F0,136_280,F7,unstressed,mismatch,-3.580167
stress17,L2,F0,136_280,F7,unstressed,match,-3.486767
stress17,L2,F0,136_280,FT9,stressed,mismatch,1.146113
stress17,L2,F0,136_280,FT9,stressed,match,1.548435
stress17,L2,F0,136_280,FT9,unstressed,mismatch,0.643321
stress17,L2,F0,136_280,FT9,unstressed,match,-1.386392
stress17,L2,F0,136_280,FC5,stressed,mismatch,-2.214916
stress17,L2,F0,136_280,FC5,stressed,match,-0.153858
stress17,L2,F0,136_280,FC5,unstressed,mismatch,-4.623443
stress17,L2,F0,136_280,FC5,unstressed,match,-2.684777
stress17,L2,F0,136_280,FC1,stressed,mismatch,-4.076973
stress17,L2,F0,136_280,FC1,stressed,match,-1.962931
stress17,L2,F0,136_280,FC1,unstressed,mismatch,-5.462138
stress17,L2,F0,136_280,FC1,unstressed,match,-3.609622
stress17,L2,F0,136_280,C3,stressed,mismatch,-2.101595
stress17,L2,F0,136_280,C3,stressed,match,-2.40179
stress17,L2,F0,136_280,C3,unstressed,mismatch,-4.081039
stress17,L2,F0,136_280,C3,unstressed,match,-2.088129
stress17,L2,F0,136_280,T7,stressed,mismatch,-0.133215
stress17,L2,F0,136_280,T7,stressed,match,0.316876
stress17,L2,F0,136_280,T7,unstressed,mismatch,-1.27963
stress17,L2,F0,136_280,T7,unstressed,match,-1.193017
stress17,L2,F0,136_280,TP9,stressed,mismatch,7.022954
stress17,L2,F0,136_280,TP9,stressed,match,3.312187
stress17,L2,F0,136_280,TP9,unstressed,mismatch,3.389365
stress17,L2,F0,136_280,TP9,unstressed,match,4.17435
stress17,L2,F0,136_280,CP5,stressed,mismatch,-0.691672
stress17,L2,F0,136_280,CP5,stressed,match,-1.454036
stress17,L2,F0,136_280,CP5,unstressed,mismatch,-2.505686
stress17,L2,F0,136_280,CP5,unstressed,match,-1.061149
stress17,L2,F0,136_280,CP1,stressed,mismatch,-2.247703
stress17,L2,F0,136_280,CP1,stressed,match,-3.21806
stress17,L2,F0,136_280,CP1,unstressed,mismatch,-3.925249
stress17,L2,F0,136_280,CP1,unstressed,match,-3.480065
stress17,L2,F0,136_280,Pz,stressed,mismatch,-2.360544
stress17,L2,F0,136_280,Pz,stressed,match,-3.544044
stress17,L2,F0,136_280,Pz,unstressed,mismatch,-2.740064
stress17,L2,F0,136_280,Pz,unstressed,match,-3.925658
stress17,L2,F0,136_280,P3,stressed,mismatch,-1.383845
stress17,L2,F0,136_280,P3,stressed,match,-3.576867
stress17,L2,F0,136_280,P3,unstressed,mismatch,-2.060079
stress17,L2,F0,136_280,P3,unstressed,match,-1.821023
stress17,L2,F0,136_280,P7,stressed,mismatch,0.332902
stress17,L2,F0,136_280,P7,stressed,match,-0.696388
stress17,L2,F0,136_280,P7,unstressed,mismatch,-1.212166
stress17,L2,F0,136_280,P7,unstressed,match,-0.289489
stress17,L2,F0,136_280,O1,stressed,mismatch,-0.528205
stress17,L2,F0,136_280,O1,stressed,match,-2.136217
stress17,L2,F0,136_280,O1,unstressed,mismatch,0.018285
stress17,L2,F0,136_280,O1,unstressed,match,-0.129069
stress17,L2,F0,136_280,Oz,stressed,mismatch,-0.510473
stress17,L2,F0,136_280,Oz,stressed,match,-2.224651
stress17,L2,F0,136_280,Oz,unstressed,mismatch,-0.057199
stress17,L2,F0,136_280,Oz,unstressed,match,-0.049414
stress17,L2,F0,136_280,O2,stressed,mismatch,0.04839
stress17,L2,F0,136_280,O2,stressed,match,-1.610663
stress17,L2,F0,136_280,O2,unstressed,mismatch,0.565503
stress17,L2,F0,136_280,O2,unstressed,match,0.149794
stress17,L2,F0,136_280,P4,stressed,mismatch,0.390267
stress17,L2,F0,136_280,P4,stressed,match,-3.116443
stress17,L2,F0,136_280,P4,unstressed,mismatch,-0.033776
stress17,L2,F0,136_280,P4,unstressed,match,1.02273
stress17,L2,F0,136_280,P8,stressed,mismatch,0.98316
stress17,L2,F0,136_280,P8,stressed,match,-1.59239
stress17,L2,F0,136_280,P8,unstressed,mismatch,1.096719
stress17,L2,F0,136_280,P8,unstressed,match,1.310426
stress17,L2,F0,136_280,TP10,stressed,mismatch,7.505687
stress17,L2,F0,136_280,TP10,stressed,match,2.841112
stress17,L2,F0,136_280,TP10,unstressed,mismatch,6.839065
stress17,L2,F0,136_280,TP10,unstressed,match,7.72246
stress17,L2,F0,136_280,CP6,stressed,mismatch,-0.283179
stress17,L2,F0,136_280,CP6,stressed,match,-2.382783
stress17,L2,F0,136_280,CP6,unstressed,mismatch,0.756891
stress17,L2,F0,136_280,CP6,unstressed,match,-0.155746
stress17,L2,F0,136_280,CP2,stressed,mismatch,-3.185826
stress17,L2,F0,136_280,CP2,stressed,match,-3.978067
stress17,L2,F0,136_280,CP2,unstressed,mismatch,-2.571102
stress17,L2,F0,136_280,CP2,unstressed,match,-3.887944
stress17,L2,F0,136_280,Cz,stressed,mismatch,-4.140694
stress17,L2,F0,136_280,Cz,stressed,match,-3.695774
stress17,L2,F0,136_280,Cz,unstressed,mismatch,-5.449131
stress17,L2,F0,136_280,Cz,unstressed,match,-4.242235
stress17,L2,F0,136_280,C4,stressed,mismatch,-3.075839
stress17,L2,F0,136_280,C4,stressed,match,-3.087279
stress17,L2,F0,136_280,C4,unstressed,mismatch,-1.786794
stress17,L2,F0,136_280,C4,unstressed,match,-2.352829
stress17,L2,F0,136_280,T8,stressed,mismatch,-0.451632
stress17,L2,F0,136_280,T8,stressed,match,0.099227
stress17,L2,F0,136_280,T8,unstressed,mismatch,3.059906
stress17,L2,F0,136_280,T8,unstressed,match,1.506263
stress17,L2,F0,136_280,FT10,stressed,mismatch,-0.445071
stress17,L2,F0,136_280,FT10,stressed,match,1.607243
stress17,L2,F0,136_280,FT10,unstressed,mismatch,8.013207
stress17,L2,F0,136_280,FT10,unstressed,match,3.049625
stress17,L2,F0,136_280,FC6,stressed,mismatch,-2.924468
stress17,L2,F0,136_280,FC6,stressed,match,-1.33028
stress17,L2,F0,136_280,FC6,unstressed,mismatch,1.607882
stress17,L2,F0,136_280,FC6,unstressed,match,-1.409541
stress17,L2,F0,136_280,FC2,stressed,mismatch,-6.460585
stress17,L2,F0,136_280,FC2,stressed,match,-2.712436
stress17,L2,F0,136_280,FC2,unstressed,mismatch,-1.937727
stress17,L2,F0,136_280,FC2,unstressed,match,-5.131946
stress17,L2,F0,136_280,F4,stressed,mismatch,-5.143318
stress17,L2,F0,136_280,F4,stressed,match,-1.404422
stress17,L2,F0,136_280,F4,unstressed,mismatch,-0.849752
stress17,L2,F0,136_280,F4,unstressed,match,-2.758883
stress17,L2,F0,136_280,F8,stressed,mismatch,-2.731628
stress17,L2,F0,136_280,F8,stressed,match,0.493548
stress17,L2,F0,136_280,F8,unstressed,mismatch,7.732199
stress17,L2,F0,136_280,F8,unstressed,match,0.830671
stress17,L2,F0,136_280,Fp2,stressed,mismatch,-3.195083
stress17,L2,F0,136_280,Fp2,stressed,match,-0.824963
stress17,L2,F0,136_280,Fp2,unstressed,mismatch,3.922575
stress17,L2,F0,136_280,Fp2,unstressed,match,-3.0807890000000002
stress17,L2,F0,136_280,Audio,stressed,mismatch,1062.564087
stress17,L2,F0,136_280,Audio,stressed,match,-542.38855
stress17,L2,F0,136_280,Audio,unstressed,mismatch,1456.305054
stress17,L2,F0,136_280,Audio,unstressed,match,-284.143463
stress17,L2,F0,136_280,Fz,stressed,mismatch,-4.84288
stress17,L2,F0,136_280,Fz,stressed,match,-2.0511
stress17,L2,F0,136_280,Fz,unstressed,mismatch,-3.409476
stress17,L2,F0,136_280,Fz,unstressed,match,-3.965603
stress18,L2,F0,136_280,Fp1,stressed,mismatch,0.007685
stress18,L2,F0,136_280,Fp1,stressed,match,0.860724
stress18,L2,F0,136_280,Fp1,unstressed,mismatch,-0.442867
stress18,L2,F0,136_280,Fp1,unstressed,match,-0.223707
stress18,L2,F0,136_280,F3,stressed,mismatch,-0.661509
stress18,L2,F0,136_280,F3,stressed,match,-1.23284
stress18,L2,F0,136_280,F3,unstressed,mismatch,1.747307
stress18,L2,F0,136_280,F3,unstressed,match,-0.167795
stress18,L2,F0,136_280,F7,stressed,mismatch,0.420702
stress18,L2,F0,136_280,F7,stressed,match,1.072897
stress18,L2,F0,136_280,F7,unstressed,mismatch,1.318784
stress18,L2,F0,136_280,F7,unstressed,match,0.719763
stress18,L2,F0,136_280,FT9,stressed,mismatch,1.73299
stress18,L2,F0,136_280,FT9,stressed,match,1.522307
stress18,L2,F0,136_280,FT9,unstressed,mismatch,-0.032857
stress18,L2,F0,136_280,FT9,unstressed,match,0.225525
stress18,L2,F0,136_280,FC5,stressed,mismatch,1.056596
stress18,L2,F0,136_280,FC5,stressed,match,0.387058
stress18,L2,F0,136_280,FC5,unstressed,mismatch,1.268954
stress18,L2,F0,136_280,FC5,unstressed,match,1.534092
stress18,L2,F0,136_280,FC1,stressed,mismatch,0.481788
stress18,L2,F0,136_280,FC1,stressed,match,-1.532659
stress18,L2,F0,136_280,FC1,unstressed,mismatch,2.311423
stress18,L2,F0,136_280,FC1,unstressed,match,-0.915134
stress18,L2,F0,136_280,C3,stressed,mismatch,1.796587
stress18,L2,F0,136_280,C3,stressed,match,-0.626385
stress18,L2,F0,136_280,C3,unstressed,mismatch,2.531446
stress18,L2,F0,136_280,C3,unstressed,match,-0.198865
stress18,L2,F0,136_280,T7,stressed,mismatch,1.880628
stress18,L2,F0,136_280,T7,stressed,match,0.576354
stress18,L2,F0,136_280,T7,unstressed,mismatch,1.487006
stress18,L2,F0,136_280,T7,unstressed,match,1.01018
stress18,L2,F0,136_280,TP9,stressed,mismatch,1.599878
stress18,L2,F0,136_280,TP9,stressed,match,3.198849
stress18,L2,F0,136_280,TP9,unstressed,mismatch,-1.791792
stress18,L2,F0,136_280,TP9,unstressed,match,1.808308
stress18,L2,F0,136_280,CP5,stressed,mismatch,1.574062
stress18,L2,F0,136_280,CP5,stressed,match,-0.401171
stress18,L2,F0,136_280,CP5,unstressed,mismatch,2.548686
stress18,L2,F0,136_280,CP5,unstressed,match,-0.667373
stress18,L2,F0,136_280,CP1,stressed,mismatch,2.789128
stress18,L2,F0,136_280,CP1,stressed,match,-0.781251
stress18,L2,F0,136_280,CP1,unstressed,mismatch,0.689514
stress18,L2,F0,136_280,CP1,unstressed,match,-2.114931
stress18,L2,F0,136_280,Pz,stressed,mismatch,2.621585
stress18,L2,F0,136_280,Pz,stressed,match,-0.304226
stress18,L2,F0,136_280,Pz,unstressed,mismatch,-0.403804
stress18,L2,F0,136_280,Pz,unstressed,match,-3.788168
stress18,L2,F0,136_280,P3,stressed,mismatch,2.697562
stress18,L2,F0,136_280,P3,stressed,match,-0.188195
stress18,L2,F0,136_280,P3,unstressed,mismatch,0.960273
stress18,L2,F0,136_280,P3,unstressed,match,-2.968629
stress18,L2,F0,136_280,P7,stressed,mismatch,2.249257
stress18,L2,F0,136_280,P7,stressed,match,-0.218887
stress18,L2,F0,136_280,P7,unstressed,mismatch,2.182197
stress18,L2,F0,136_280,P7,unstressed,match,-0.009576
stress18,L2,F0,136_280,O1,stressed,mismatch,3.743418
stress18,L2,F0,136_280,O1,stressed,match,1.022383
stress18,L2,F0,136_280,O1,unstressed,mismatch,0.043972
stress18,L2,F0,136_280,O1,unstressed,match,-1.528736
stress18,L2,F0,136_280,Oz,stressed,mismatch,3.338112
stress18,L2,F0,136_280,Oz,stressed,match,1.004521
stress18,L2,F0,136_280,Oz,unstressed,mismatch,-1.306487
stress18,L2,F0,136_280,Oz,unstressed,match,-0.796539
stress18,L2,F0,136_280,O2,stressed,mismatch,1.980169
stress18,L2,F0,136_280,O2,stressed,match,0.289501
stress18,L2,F0,136_280,O2,unstressed,mismatch,-1.540194
stress18,L2,F0,136_280,O2,unstressed,match,-0.761756
stress18,L2,F0,136_280,P4,stressed,mismatch,1.15441
stress18,L2,F0,136_280,P4,stressed,match,-2.389936
stress18,L2,F0,136_280,P4,unstressed,mismatch,-1.354247
stress18,L2,F0,136_280,P4,unstressed,match,-2.399223
stress18,L2,F0,136_280,P8,stressed,mismatch,0.489042
stress18,L2,F0,136_280,P8,stressed,match,-0.819396
stress18,L2,F0,136_280,P8,unstressed,mismatch,-0.89821
stress18,L2,F0,136_280,P8,unstressed,match,0.014646
stress18,L2,F0,136_280,TP10,stressed,mismatch,-0.524085
stress18,L2,F0,136_280,TP10,stressed,match,2.804885
stress18,L2,F0,136_280,TP10,unstressed,mismatch,-3.729255
stress18,L2,F0,136_280,TP10,unstressed,match,0.58492
stress18,L2,F0,136_280,CP6,stressed,mismatch,-0.998331
stress18,L2,F0,136_280,CP6,stressed,match,-3.102655
stress18,L2,F0,136_280,CP6,unstressed,mismatch,-1.170326
stress18,L2,F0,136_280,CP6,unstressed,match,-1.183506
stress18,L2,F0,136_280,CP2,stressed,mismatch,-0.131088
stress18,L2,F0,136_280,CP2,stressed,match,-2.199335
stress18,L2,F0,136_280,CP2,unstressed,mismatch,-1.899413
stress18,L2,F0,136_280,CP2,unstressed,match,-3.306695
stress18,L2,F0,136_280,Cz,stressed,mismatch,1.340802
stress18,L2,F0,136_280,Cz,stressed,match,-1.221547
stress18,L2,F0,136_280,Cz,unstressed,mismatch,0.507257
stress18,L2,F0,136_280,Cz,unstressed,match,-2.199005
stress18,L2,F0,136_280,C4,stressed,mismatch,-0.115302
stress18,L2,F0,136_280,C4,stressed,match,-3.728025
stress18,L2,F0,136_280,C4,unstressed,mismatch,-0.46783
stress18,L2,F0,136_280,C4,unstressed,match,-2.76052
stress18,L2,F0,136_280,T8,stressed,mismatch,-0.46272
stress18,L2,F0,136_280,T8,stressed,match,-1.135318
stress18,L2,F0,136_280,T8,unstressed,mismatch,-2.150776
stress18,L2,F0,136_280,T8,unstressed,match,-2.343542
stress18,L2,F0,136_280,FT10,stressed,mismatch,-1.776841
stress18,L2,F0,136_280,FT10,stressed,match,1.642773
stress18,L2,F0,136_280,FT10,unstressed,mismatch,-1.219201
stress18,L2,F0,136_280,FT10,unstressed,match,-1.523118
stress18,L2,F0,136_280,FC6,stressed,mismatch,-1.725939
stress18,L2,F0,136_280,FC6,stressed,match,-1.413823
stress18,L2,F0,136_280,FC6,unstressed,mismatch,0.35166
stress18,L2,F0,136_280,FC6,unstressed,match,-1.971995
stress18,L2,F0,136_280,FC2,stressed,mismatch,-1.485718
stress18,L2,F0,136_280,FC2,stressed,match,-2.012691
stress18,L2,F0,136_280,FC2,unstressed,mismatch,1.469816
stress18,L2,F0,136_280,FC2,unstressed,match,-2.942211
stress18,L2,F0,136_280,F4,stressed,mismatch,-2.258983
stress18,L2,F0,136_280,F4,stressed,match,-0.212898
stress18,L2,F0,136_280,F4,unstressed,mismatch,1.17664
stress18,L2,F0,136_280,F4,unstressed,match,-2.280095
stress18,L2,F0,136_280,F8,stressed,mismatch,-3.467753
