sounds,syll,stress_unstress,suffix,present_past,corrAns,trigger_item,trigger_senonset,trigger_verbsonset,trigger_1_F0,trigger_suffix,trigger_2_F0,ID_item,ID_senonset,ID_verbonset,ID_1_F0,ID_suffix,ID_2_F0,ms_senonset,ms_verbonset,ms_1_F0,ms_suffix,ms_2_F0,file_name,sentence,cond,combo,thisN,thisTrialN,thisRepN,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,key_resp_5.keys,item_id,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_5.rt,key_resp_5.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experimental_trials.thisRepN,experimental_trials.thisTrialN,experimental_trials.thisN,experimental_trials.thisIndex,thisRow.t,notes,instructions.started,instr.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,init_practice.started,init_practice.stopped,test_practice.started,test_sound_2.started,key_resp_4.started,polygon.started,serialPort_item_2.started,serialPort_item_2.stopped,test_sound_2.stopped,test_practice.stopped,practice_trials.key_resp_4.keys,practice_trials.key_resp_4.corr,practice_trials.key_resp_4.rt,practice_trials.key_resp_4.duration,takeabreak.started,takeabreak.stopped,practice_trials.key_resp_5.keys,init_trials.started,init_trials.stopped,test.started,test_sound.started,key_resp_2.started,polygon_2.started,serialPort_item.started,serialPort_item.stopped,test_sound.stopped,test.stopped,experimental_trials.key_resp_2.keys,experimental_trials.key_resp_2.corr,experimental_trials.key_resp_2.rt,experimental_trials.key_resp_2.duration,experimental_trials.key_resp_5.keys,text_3.started,key_resp_5.started,experimental_trials.key_resp_5.rt,experimental_trials.key_resp_5.duration,Thanks.started,text_2.started,key_resp_thanks.started,Thanks.stopped,key_resp_thanks.keys,key_resp_thanks.rt,key_resp_thanks.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002813900006003678,0.01950669998768717,0.01950669998768717,364.15471999999136,space,364.11181620002026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_L2,001,2025-04-24_15h32.32.647,LangExperimentstress,2024.2.4,59.97429501691927,2025-04-24 15h32.41.095397 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.15480200003367,364.1553424000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_L2,001,2025-04-24_15h32.32.647,LangExperimentstress,2024.2.4,59.97429501691927,2025-04-24 15h32.41.095397 -0400,
sounds/p1a_saltar.wav,CVC,Stressed,Match,present,num_1,0.0,0.205513,0.8629519999999999,0.984841,1.219715,1.27,101,10,11,12,13,14,0.005513,0.662952,0.784841,1.019715,1.07,p1a_saltar.wav,p1,a,p1a,0,0,0,left,0,9.553404800011776,None,None,,,,,,,,0,0,0,0,,,,,364.17710969998734,,,,,,,,,,,364.1664626999991,364.1779393333204,364.17710969998734,364.17710969998734,0.011144899995997548,0.022445800015702844,366.428104599996,373.7474040000234,left,0,9.553404800011776,None,373.7516659999965,373.7517604000168,None,,,,,,,,,,,,,,,,,,,,,,,,,,,11_L2,001,2025-04-24_15h32.32.647,LangExperimentstress,2024.2.4,59.97429501691927,2025-04-24 15h32.41.095397 -0400,
sounds/p4d_cortar.wav,CVC,Stressed,Mismatch,past,num_2,0.0,0.205513,0.8629519999999999,0.984841,1.219715,1.27,101,40,41,42,43,44,0.005513,0.662952,0.784841,1.019715,1.07,p4d_cortar.wav,p4,d,p4d,1,1,0,right,0,7.815624000038952,None,None,,,,,,,,0,1,1,3,,,,,373.7702916000271,,,,,,,,,,,373.75792780000484,373.761487666696,373.7702916000271,373.7702916000271,0.006181599979754537,0.01969950000056997,376.29533829999855,381.5970485000289,right,0,7.815624000038952,None,381.5996491999831,381.5997262999881,None,,,,,,,,,,,,,,,,,,,,,,,,,,,11_L2,001,2025-04-24_15h32.32.647,LangExperimentstress,2024.2.4,59.97429501691927,2025-04-24 15h32.41.095397 -0400,
sounds/p2b_cortar.wav,CVC,Unstressed,Mismatch,present,num_1,0.0,0.205513,0.8629519999999999,0.984841,1.219715,1.27,101,20,21,22,23,24,0.005513,0.662952,0.784841,1.019715,1.07,p2b_cortar.wav,p2,b,p2b,2,2,0,right,0,13.522834200004581,None,None,,,,,,,,0,2,2,1,,,,,381.6158307000296,,,,,,,,,,,381.6046752000111,381.6112884666693,381.6158307000296,381.6158307000296,0.004937100049573928,0.017012700031045824,383.8787308000028,395.14810390002094,right,0,13.522834200004581,None,395.1523040999891,395.15244510001503,None,,,,,,,,,,,,,,,,,,,,,,,,,,,11_L2,001,2025-04-24_15h32.32.647,LangExperimentstress,2024.2.4,59.97429501691927,2025-04-24 15h32.41.095397 -0400,
sounds/p3c_saltar.wav,CVC,Unstressed,Match,past,num_2,0.0,0.205513,0.8629519999999999,0.984841,1.219715,1.27,101,30,31,32,33,34,0.005513,0.662952,0.784841,1.019715,1.07,p3c_saltar.wav,p3,c,p3c,3,3,0,right,0,9.498860299994703,None,None,,,,,,,,0,3,3,2,,,,,395.1672427000012,,,,,,,,,,,395.15725580003345,395.16200486669936,395.1672427000012,395.1672427000012,0.004807099991012365,0.015675000031478703,397.24577310000313,404.681127000018,right,0,9.498860299994703,None,404.6832589000114,404.6833459000336,None,,,,,,,,,,,,,,,,,,,,,,,,,,,11_L2,001,2025-04-24_15h32.32.647,LangExperimentstress,2024.2.4,59.97429501691927,2025-04-24 15h32.41.095397 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.68357009999454,404.69516489998205,404.69516489998205,573.7520506000146,space,169.04303689999506,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11_L2,001,2025-04-24_15h32.32.647,LangExperimentstress,2024.2.4,59.97429501691927,2025-04-24 15h32.41.095397 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.7521762999822,573.7531751000206,,,,,,,,,,,,,,,,,,,,,,,,,11_L2,001,2025-04-24_15h32.32.647,LangExperimentstress,2024.2.4,59.97429501691927,2025-04-24 15h32.41.095397 -0400,
sounds/18b_cumplir.wav,CVC,Unstressed,Mismatch,present,num_1,0.0,0.2,1.2408027271412,1.25568597366898,1.46256310040509,1.54144430700231,101,20,21,22,23,24,0,1.0408027271412,1.05568597366898,1.26256310040509,1.34144430700231,18b_cumplir.wav,,b,,0,0,0,,,,,None,18,left,0,7.900511999963783,None,,,,,,,0,0,0,29,573.7828365000314,,,,,,,,,,,,,,,,,,,,,,,581.6883543999866,581.6884401999996,,,,573.7722476000199,573.7827550333536,573.7828365000314,573.7828365000314,0.019085599982645363,0.03023340000072494,575.9661850000266,581.6855687000207,left,0,7.900511999963783,None,None,,,,,,,,,,,,11_L2,001,2025-04-24_15h32.32.647,LangExperimentstress,2024.2.4,59.97429501691927,2025-04-24 15h32.41.095397 -0400,
sounds/29a_pesar.wav,CVC,Stressed,Match,present,num_1,0.0,0.2,0.91328417532552,0.925531286730473,1.03,1.150619522602117,101,10,11,12,13,14,0,0.71328417532552,0.725531286730473,0.83,0.950619522602117,29a_pesar.wav,,a,,1,1,0,,,,,None,29,right,0,5.5558122000074945,None,,,,,,,0,1,1,32,581.7033967000316,,,,,,,,,,,,,,,,,,,,,,,587.2714819000103,587.2715590000153,,,,581.6928195999935,581.6992982666745,581.7033967000316,581.7033967000316,0.004394299990963191,0.01576720003504306,583.6158916000277,587.26842019998,right,0,5.5558122000074945,None,None,,,,,,,,,,,,11_L2,001,2025-04-24_15h32.32.647,LangExperimentstress,2024.2.4,59.97429501691927,2025-04-24 15h32.41.095397 -0400,
