sounds,syll,stress_unstress,suffix,present_past,corrAns,trigger_item,trigger_senonset,trigger_verbsonset,trigger_1_F0,trigger_suffix,trigger_2_F0,ID_item,ID_senonset,ID_verbonset,ID_1_F0,ID_suffix,ID_2_F0,ms_senonset,ms_verbonset,ms_1_F0,ms_suffix,ms_2_F0,file_name,sentence,cond,combo,thisN,thisTrialN,thisRepN,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,key_resp_5.keys,item_id,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_5.rt,key_resp_5.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experimental_trials.thisRepN,experimental_trials.thisTrialN,experimental_trials.thisN,experimental_trials.thisIndex,thisRow.t,notes,instructions.started,instr.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,init_practice.started,init_practice.stopped,test_practice.started,test_sound_2.started,key_resp_4.started,polygon.started,serialPort_item_2.started,serialPort_item_2.stopped,test_sound_2.stopped,test_practice.stopped,practice_trials.key_resp_4.keys,practice_trials.key_resp_4.corr,practice_trials.key_resp_4.rt,practice_trials.key_resp_4.duration,takeabreak.started,takeabreak.stopped,practice_trials.key_resp_5.keys,init_trials.started,init_trials.stopped,test.started,test_sound.started,key_resp_2.started,polygon_2.started,serialPort_item.started,serialPort_item.stopped,test_sound.stopped,test.stopped,experimental_trials.key_resp_2.keys,experimental_trials.key_resp_2.corr,experimental_trials.key_resp_2.rt,experimental_trials.key_resp_2.duration,experimental_trials.key_resp_5.keys,text_3.started,key_resp_5.started,experimental_trials.key_resp_5.rt,experimental_trials.key_resp_5.duration,Thanks.started,text_2.started,key_resp_thanks.started,Thanks.stopped,key_resp_thanks.keys,key_resp_thanks.rt,key_resp_thanks.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031759999692440033,0.021424199920147657,0.021424199920147657,4906.207793999929,space,4906.161532599945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15_L2,001,2025-04-28_16h03.21.539,LangExperimentstress,2024.2.4,60.01856974713735,2025-04-28 16h03.35.898263 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4906.2079282000195,4906.208735799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15_L2,001,2025-04-28_16h03.21.539,LangExperimentstress,2024.2.4,60.01856974713735,2025-04-28 16h03.35.898263 -0400,
sounds/p3c_saltar.wav,CVC,Unstressed,Match,past,num_2,0.0,0.205513,0.8629519999999999,0.984841,1.219715,1.27,101,30,31,32,33,34,0.005513,0.662952,0.784841,1.019715,1.07,p3c_saltar.wav,p3,c,p3c,0,0,0,right,0,6.74097480007913,None,None,,,,,,,,0,0,0,2,,,,,4906.233043199987,,,,,,,,,,,4906.222200899967,4906.229585233268,4906.233043199987,4906.233043199987,0.013465800089761615,0.025195800000801682,4908.329327799962,4912.982107999967,right,0,6.74097480007913,None,4912.986332500004,4912.98641839996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,15_L2,001,2025-04-28_16h03.21.539,LangExperimentstress,2024.2.4,60.01856974713735,2025-04-28 16h03.35.898263 -0400,
sounds/p1a_saltar.wav,CVC,Stressed,Match,present,num_1,0.0,0.205513,0.8629519999999999,0.984841,1.219715,1.27,101,10,11,12,13,14,0.005513,0.662952,0.784841,1.019715,1.07,p1a_saltar.wav,p1,a,p1a,1,1,0,left,0,2.9393229000270367,None,None,,,,,,,,0,1,1,0,,,,,4913.003245499916,,,,,,,,,,,4912.992301099934,4912.996059766683,4913.003245499916,4913.003245499916,0.005911899963393807,0.01781170000322163,4915.246421399992,4915.948845200008,left,0,2.9393229000270367,None,4915.952935199952,4915.953028399963,None,,,,,,,,,,,,,,,,,,,,,,,,,,,15_L2,001,2025-04-28_16h03.21.539,LangExperimentstress,2024.2.4,60.01856974713735,2025-04-28 16h03.35.898263 -0400,
sounds/p4d_cortar.wav,CVC,Stressed,Mismatch,past,num_2,0.0,0.205513,0.8629519999999999,0.984841,1.219715,1.27,101,40,41,42,43,44,0.005513,0.662952,0.784841,1.019715,1.07,p4d_cortar.wav,p4,d,p4d,2,2,0,right,0,3.077911200001836,None,None,,,,,,,,0,2,2,3,,,,,4915.970050400007,,,,,,,,,,,4915.959475699929,4915.962810866597,4915.970050400007,4915.970050400007,0.006485099904239178,0.017985399928875268,4918.4789638000075,4919.065004099975,right,0,3.077911200001836,None,4919.069111099932,4919.0691986000165,None,,,,,,,,,,,,,,,,,,,,,,,,,,,15_L2,001,2025-04-28_16h03.21.539,LangExperimentstress,2024.2.4,60.01856974713735,2025-04-28 16h03.35.898263 -0400,
sounds/p2b_cortar.wav,CVC,Unstressed,Mismatch,present,num_1,0.0,0.205513,0.8629519999999999,0.984841,1.219715,1.27,101,20,21,22,23,24,0.005513,0.662952,0.784841,1.019715,1.07,p2b_cortar.wav,p2,b,p2b,3,3,0,left,0,2.409132899949327,None,None,,,,,,,,0,3,3,1,,,,,4919.085247299983,,,,,,,,,,,4919.074189099949,4919.079319866669,4919.085247299983,4919.085247299983,0.00500500004272908,0.01690980000421405,4921.346373499953,4921.498863099958,left,0,2.409132899949327,None,4921.5028819999425,4921.503006099956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,15_L2,001,2025-04-28_16h03.21.539,LangExperimentstress,2024.2.4,60.01856974713735,2025-04-28 16h03.35.898263 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4921.503223399981,4921.512413899996,4921.512413899996,4986.316967899911,space,64.79126460000407,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15_L2,001,2025-04-28_16h03.21.539,LangExperimentstress,2024.2.4,60.01856974713735,2025-04-28 16h03.35.898263 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4986.3170693999855,4986.318155199988,,,,,,,,,,,,,,,,,,,,,,,,,15_L2,001,2025-04-28_16h03.21.539,LangExperimentstress,2024.2.4,60.01856974713735,2025-04-28 16h03.35.898263 -0400,
sounds/09c_cargar.wav,CVC,Unstressed,Match,past,num_2,0.0,0.2,0.81286744068287,0.8382251229745361,1.032634020543981,1.090594437210648,101,30,31,32,33,34,0,0.61286744068287,0.638225122974536,0.832634020543981,0.890594437210648,09c_cargar.wav,,c,,0,0,0,,,,,None,9,right,0,2.6346910999855027,None,,,,,,,0,0,0,28,4986.347906299983,,,,,,,,,,,,,,,,,,,,,,,4989.004618800012,4989.004722199985,,,,4986.337901299936,4986.347645533278,4986.347906299983,4986.347906299983,0.019729399937205017,0.030386799946427345,4988.280847599963,4989.000370899914,right,0,2.6346910999855027,None,None,,,,,,,,,,,,15_L2,001,2025-04-28_16h03.21.539,LangExperimentstress,2024.2.4,60.01856974713735,2025-04-28 16h03.35.898263 -0400,
sounds/16a_llevar.wav,CVC,Stressed,Match,present,num_1,0.0,0.2,0.929084516317274,0.964936524692279,1.08,1.131864014418682,101,10,11,12,13,14,0,0.729084516317274,0.764936524692279,0.88,0.931864014418682,16a_llevar.wav,,a,,1,1,0,,,,,None,16,left,0,2.609321500058286,None,,,,,,,0,1,1,21,4989.02155309997,,,,,,,,,,,,,,,,,,,,,,,4991.638055399992,4991.638141399948,,,,4989.009785500006,4989.014583366636,4989.02155309997,4989.02155309997,0.005088499980047345,0.018088000011630356,4990.931268999935,4991.633804299985,left,0,2.609321500058286,None,None,,,,,,,,,,,,15_L2,001,2025-04-28_16h03.21.539,LangExperimentstress,2024.2.4,60.01856974713735,2025-04-28 16h03.35.898263 -0400,
