sounds,syll,stress_unstress,suffix,present_past,corrAns,trigger_item,trigger_senonset,trigger_verbsonset,trigger_1_F0,trigger_suffix,trigger_2_F0,ID_item,ID_senonset,ID_verbonset,ID_1_F0,ID_suffix,ID_2_F0,ms_senonset,ms_verbonset,ms_1_F0,ms_suffix,ms_2_F0,file_name,sentence,cond,combo,thisN,thisTrialN,thisRepN,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,key_resp_5.keys,item_id,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_5.rt,key_resp_5.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experimental_trials.thisRepN,experimental_trials.thisTrialN,experimental_trials.thisN,experimental_trials.thisIndex,thisRow.t,notes,instructions.started,instr.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,init_practice.started,init_practice.stopped,test_practice.started,test_sound_2.started,key_resp_4.started,polygon.started,serialPort_item_2.started,serialPort_item_2.stopped,test_sound_2.stopped,test_practice.stopped,practice_trials.key_resp_4.keys,practice_trials.key_resp_4.corr,practice_trials.key_resp_4.rt,practice_trials.key_resp_4.duration,takeabreak.started,takeabreak.stopped,practice_trials.key_resp_5.keys,init_trials.started,init_trials.stopped,test.started,test_sound.started,key_resp_2.started,polygon_2.started,serialPort_item.started,serialPort_item.stopped,test_sound.stopped,test.stopped,experimental_trials.key_resp_2.keys,experimental_trials.key_resp_2.corr,experimental_trials.key_resp_2.rt,experimental_trials.key_resp_2.duration,experimental_trials.key_resp_5.keys,text_3.started,key_resp_5.started,experimental_trials.key_resp_5.rt,experimental_trials.key_resp_5.duration,Thanks.started,text_2.started,key_resp_thanks.started,Thanks.stopped,key_resp_thanks.keys,key_resp_thanks.rt,key_resp_thanks.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002680200001123012,0.015258700001140824,0.015258700001140824,1083.776732800001,space,1083.7394353,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17_L2,001,2025-04-29_15h30.12.027,LangExperimentstress,2024.2.4,59.82707582009984,2025-04-29 15h30.22.972746 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.7768379999998,1083.7775086000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17_L2,001,2025-04-29_15h30.12.027,LangExperimentstress,2024.2.4,59.82707582009984,2025-04-29 15h30.22.972746 -0400,
sounds/p1a_saltar.wav,CVC,Stressed,Match,present,num_1,0.0,0.205513,0.8629519999999999,0.984841,1.219715,1.27,101,10,11,12,13,14,0.005513,0.662952,0.784841,1.019715,1.07,p1a_saltar.wav,p1,a,p1a,0,0,0,right,0,7.673043400000097,None,None,,,,,,,,0,0,0,0,,,,,1083.8011356000006,,,,,,,,,,,1083.790769000001,1083.7996869333333,1083.8011356000006,1083.8011356000006,0.013313100000232225,0.02445830000033311,1086.0498189999998,1091.4854639000005,right,0,7.673043400000097,None,1091.4894734999998,1091.4895444000013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,17_L2,001,2025-04-29_15h30.12.027,LangExperimentstress,2024.2.4,59.82707582009984,2025-04-29 15h30.22.972746 -0400,
sounds/p3c_saltar.wav,CVC,Unstressed,Match,past,num_2,0.0,0.205513,0.8629519999999999,0.984841,1.219715,1.27,101,30,31,32,33,34,0.005513,0.662952,0.784841,1.019715,1.07,p3c_saltar.wav,p3,c,p3c,1,1,0,right,0,5.239752400000725,None,None,,,,,,,,0,1,1,2,,,,,1091.5085506000014,,,,,,,,,,,1091.4962657000015,1091.499791266668,1091.5085506000014,1091.5085506000014,0.006751300001269556,0.02017860000159999,1093.5998564000001,1096.752639800001,right,0,5.239752400000725,None,1096.7558469000014,1096.7559331000011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,17_L2,001,2025-04-29_15h30.12.027,LangExperimentstress,2024.2.4,59.82707582009984,2025-04-29 15h30.22.972746 -0400,
sounds/p2b_cortar.wav,CVC,Unstressed,Mismatch,present,num_1,0.0,0.205513,0.8629519999999999,0.984841,1.219715,1.27,101,20,21,22,23,24,0.005513,0.662952,0.784841,1.019715,1.07,p2b_cortar.wav,p2,b,p2b,2,2,0,left,0,3.5952799999995477,None,None,,,,,,,,0,2,2,1,,,,,1096.7758634000002,,,,,,,,,,,1096.7651694000015,1096.7668516666674,1096.7758634000002,1096.7758634000002,0.009303899998485576,0.020772399999259505,1099.0497096,1100.3860525,left,0,3.5952799999995477,None,1100.3903218000014,1100.3904076,None,,,,,,,,,,,,,,,,,,,,,,,,,,,17_L2,001,2025-04-29_15h30.12.027,LangExperimentstress,2024.2.4,59.82707582009984,2025-04-29 15h30.22.972746 -0400,
sounds/p4d_cortar.wav,CVC,Stressed,Mismatch,past,num_2,0.0,0.205513,0.8629519999999999,0.984841,1.219715,1.27,101,40,41,42,43,44,0.005513,0.662952,0.784841,1.019715,1.07,p4d_cortar.wav,p4,d,p4d,3,3,0,left,0,6.40157470000122,None,None,,,,,,,,0,3,3,3,,,,,1100.4098713000003,,,,,,,,,,,1100.3978242000012,1100.4001794666676,1100.4098713000003,1100.4098713000003,0.007494100000258186,0.02052179999918735,1102.9170063000001,1106.8192403000012,left,0,6.40157470000122,None,1106.823827600001,1106.8239122000014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,17_L2,001,2025-04-29_15h30.12.027,LangExperimentstress,2024.2.4,59.82707582009984,2025-04-29 15h30.22.972746 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.8241373,1106.8330078,1106.8330078,1213.7187826000008,space,106.88216660000035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17_L2,001,2025-04-29_15h30.12.027,LangExperimentstress,2024.2.4,59.82707582009984,2025-04-29 15h30.22.972746 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213.718887500001,1213.7197192000003,,,,,,,,,,,,,,,,,,,,,,,,,17_L2,001,2025-04-29_15h30.12.027,LangExperimentstress,2024.2.4,59.82707582009984,2025-04-29 15h30.22.972746 -0400,
sounds/30a_fundar.wav,CVC,Stressed,Match,present,num_1,0.0,0.2,0.77,0.91,1.112685546875,1.12,101,10,11,12,13,14,0,0.57,0.71,0.912685546875,0.92,30a_fundar.wav,,a,,0,0,0,,,,,None,30,left,0,3.857652800001233,None,,,,,,,0,0,0,36,1213.753770700001,,,,,,,,,,,,,,,,,,,,,,,1217.6226651000015,1217.622748400001,,,,1213.7442068,1213.7496088333342,1213.753770700001,1213.753770700001,0.024503800001184572,0.034800800000084564,1215.9168438000015,1217.6186816000009,left,0,3.857652800001233,None,None,,,,,,,,,,,,17_L2,001,2025-04-29_15h30.12.027,LangExperimentstress,2024.2.4,59.82707582009984,2025-04-29 15h30.22.972746 -0400,
sounds/01d_salvar.wav,CVC,Stressed,Mismatch,past,num_2,0.0,0.2,0.8500000000000001,0.996069502314814,1.23,1.29,101,40,41,42,43,44,0,0.65,0.796069502314814,1.03,1.09,01d_salvar.wav,,d,,1,1,0,,,,,None,1,left,0,3.4764917000011337,None,,,,,,,0,1,1,37,1217.6394381999999,,,,,,,,,,,,,,,,,,,,,,,1221.1228585999997,1221.1229399000003,,,,1217.6293735,1217.6329340666673,1217.6394381999999,1217.6394381999999,0.006640600000537233,0.01771030000054452,1219.6997790000005,1221.1193680000015,left,0,3.4764917000011337,None,None,,,,,,,,,,,,17_L2,001,2025-04-29_15h30.12.027,LangExperimentstress,2024.2.4,59.82707582009984,2025-04-29 15h30.22.972746 -0400,
