sounds,syll,stress_unstress,suffix,present_past,corrAns,trigger_item,trigger_senonset,trigger_verbsonset,trigger_1_F0,trigger_suffix,trigger_2_F0,ID_item,ID_senonset,ID_verbonset,ID_1_F0,ID_suffix,ID_2_F0,ms_senonset,ms_verbonset,ms_1_F0,ms_suffix,ms_2_F0,file_name,sentence,cond,combo,thisN,thisTrialN,thisRepN,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,key_resp_5.keys,item_id,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_5.rt,key_resp_5.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experimental_trials.thisRepN,experimental_trials.thisTrialN,experimental_trials.thisN,experimental_trials.thisIndex,thisRow.t,notes,instructions.started,instr.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,init_practice.started,init_practice.stopped,test_practice.started,test_sound_2.started,key_resp_4.started,polygon.started,serialPort_item_2.started,serialPort_item_2.stopped,test_sound_2.stopped,test_practice.stopped,practice_trials.key_resp_4.keys,practice_trials.key_resp_4.corr,practice_trials.key_resp_4.rt,practice_trials.key_resp_4.duration,takeabreak.started,takeabreak.stopped,practice_trials.key_resp_5.keys,init_trials.started,init_trials.stopped,test.started,test_sound.started,key_resp_2.started,polygon_2.started,serialPort_item.started,serialPort_item.stopped,test_sound.stopped,test.stopped,experimental_trials.key_resp_2.keys,experimental_trials.key_resp_2.corr,experimental_trials.key_resp_2.rt,experimental_trials.key_resp_2.duration,experimental_trials.key_resp_5.keys,text_3.started,key_resp_5.started,experimental_trials.key_resp_5.rt,experimental_trials.key_resp_5.duration,Thanks.started,text_2.started,key_resp_thanks.started,Thanks.stopped,key_resp_thanks.keys,key_resp_thanks.rt,key_resp_thanks.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030540000007022172,0.020759799983352423,0.020759799983352423,3477.2446800000034,space,3477.2113319000055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26_L2,001,2025-05-01_14h21.46.826,LangExperimentstress,2024.2.4,60.00934945098976,2025-05-01 14h22.03.814125 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3477.2447716000024,3477.2454690999875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26_L2,001,2025-05-01_14h21.46.826,LangExperimentstress,2024.2.4,60.00934945098976,2025-05-01 14h22.03.814125 -0400,
sounds/p1a_saltar.wav,CVC,Stressed,Match,present,num_1,0.0,0.205513,0.8629519999999999,0.984841,1.219715,1.27,101,10,11,12,13,14,0.005513,0.662952,0.784841,1.019715,1.07,p1a_saltar.wav,p1,a,p1a,0,0,0,right,0,7.638104599987855,None,None,,,,,,,,0,0,0,0,,,,,3477.2662755000056,,,,,,,,,,,3477.25658679998,3477.268222233318,3477.2662755000056,3477.2662755000056,0.011124300013761967,0.021461800002725795,3479.5175632000028,3484.920469799981,right,0,7.638104599987855,None,3484.9245256999857,3484.924634199997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,26_L2,001,2025-05-01_14h21.46.826,LangExperimentstress,2024.2.4,60.00934945098976,2025-05-01 14h22.03.814125 -0400,
sounds/p4d_cortar.wav,CVC,Stressed,Mismatch,past,num_2,0.0,0.205513,0.8629519999999999,0.984841,1.219715,1.27,101,40,41,42,43,44,0.005513,0.662952,0.784841,1.019715,1.07,p4d_cortar.wav,p4,d,p4d,1,1,0,right,0,4.562657000002218,None,None,,,,,,,,0,1,1,3,,,,,3484.941679999989,,,,,,,,,,,3484.930842699978,3484.934279466663,3484.941679999989,3484.941679999989,0.006243199983146042,0.01783850000356324,3487.451074199984,3489.5202375999943,right,0,4.562657000002218,None,3489.5244792999874,3489.5245715999918,None,,,,,,,,,,,,,,,,,,,,,,,,,,,26_L2,001,2025-05-01_14h21.46.826,LangExperimentstress,2024.2.4,60.00934945098976,2025-05-01 14h22.03.814125 -0400,
sounds/p3c_saltar.wav,CVC,Unstressed,Match,past,num_2,0.0,0.205513,0.8629519999999999,0.984841,1.219715,1.27,101,30,31,32,33,34,0.005513,0.662952,0.784841,1.019715,1.07,p3c_saltar.wav,p3,c,p3c,2,2,0,left,0,3.675459799997043,None,None,,,,,,,,0,2,2,2,,,,,3489.540554599982,,,,,,,,,,,3489.529847800004,3489.53432286665,3489.540554599982,3489.540554599982,0.005285700026433915,0.016792000009445474,3491.6178080999816,3493.2214421999815,left,0,3.675459799997043,None,3493.225796999992,3493.2258895999985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,26_L2,001,2025-05-01_14h21.46.826,LangExperimentstress,2024.2.4,60.00934945098976,2025-05-01 14h22.03.814125 -0400,
sounds/p2b_cortar.wav,CVC,Unstressed,Mismatch,present,num_1,0.0,0.205513,0.8629519999999999,0.984841,1.219715,1.27,101,20,21,22,23,24,0.005513,0.662952,0.784841,1.019715,1.07,p2b_cortar.wav,p2,b,p2b,3,3,0,left,0,3.549740299989935,None,None,,,,,,,,0,3,3,1,,,,,3493.2434488,,,,,,,,,,,3493.2316048999783,3493.235308366657,3493.2434488,3493.2434488,0.005732399993576109,0.018790700007230043,3495.5181613999885,3496.8038492999913,left,0,3.549740299989935,None,3496.808082899981,3496.8081730999984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,26_L2,001,2025-05-01_14h21.46.826,LangExperimentstress,2024.2.4,60.00934945098976,2025-05-01 14h22.03.814125 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3496.8084008999867,3496.8180687999993,3496.8180687999993,3566.30367329999,space,69.47016830000211,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26_L2,001,2025-05-01_14h21.46.826,LangExperimentstress,2024.2.4,60.00934945098976,2025-05-01 14h22.03.814125 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3566.303714299982,3566.304134999984,,,,,,,,,,,,,,,,,,,,,,,,,26_L2,001,2025-05-01_14h21.46.826,LangExperimentstress,2024.2.4,60.00934945098976,2025-05-01 14h22.03.814125 -0400,
sounds/39b_manchar.wav,CVC,Unstressed,Mismatch,present,num_1,0.0,0.2,0.81,0.91203755787037,1.140584317129629,1.2139708912037,101,20,21,22,23,24,0,0.61,0.71203755787037,0.940584317129629,1.0139708912037,39b_manchar.wav,,b,,0,0,0,,,,,None,39,left,0,3.210929799999576,None,,,,,,,0,0,0,7,3566.3249190999777,,,,,,,,,,,,,,,,,,,,,,,3569.542783199984,3569.5428745999816,,,,3566.315239599993,3566.3189723666624,3566.3249190999777,3566.3249190999777,0.01112689997535199,0.021478499984368682,3568.586203599989,3569.5393060999922,left,0,3.210929799999576,None,None,,,,,,,,,,,,26_L2,001,2025-05-01_14h21.46.826,LangExperimentstress,2024.2.4,60.00934945098976,2025-05-01 14h22.03.814125 -0400,
sounds/09c_cargar.wav,CVC,Unstressed,Match,past,num_2,0.0,0.2,0.81286744068287,0.8382251229745361,1.032634020543981,1.090594437210648,101,30,31,32,33,34,0,0.61286744068287,0.638225122974536,0.832634020543981,0.890594437210648,09c_cargar.wav,,c,,1,1,0,,,,,None,9,right,0,5.449021800013725,None,,,,,,,0,1,1,28,3569.5588997000013,,,,,,,,,,,,,,,,,,,,,,,3575.0253329999978,3575.0254255000036,,,,3569.5478446999914,3569.5531287666568,3569.5588997000013,3569.5588997000013,0.0049817000108305365,0.016959400003543124,3571.486544299987,3575.022368999984,right,0,5.449021800013725,None,None,,,,,,,,,,,,26_L2,001,2025-05-01_14h21.46.826,LangExperimentstress,2024.2.4,60.00934945098976,2025-05-01 14h22.03.814125 -0400,
