sounds,syll,stress_unstress,suffix,present_past,corrAns,trigger_item,trigger_senonset,trigger_verbsonset,trigger_1_F0,trigger_suffix,trigger_2_F0,ID_item,ID_senonset,ID_verbonset,ID_1_F0,ID_suffix,ID_2_F0,ms_senonset,ms_verbonset,ms_1_F0,ms_suffix,ms_2_F0,file_name,sentence,cond,combo,thisN,thisTrialN,thisRepN,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,key_resp_5.keys,item_id,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_5.rt,key_resp_5.duration,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experimental_trials.thisRepN,experimental_trials.thisTrialN,experimental_trials.thisN,experimental_trials.thisIndex,thisRow.t,notes,instructions.started,instr.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,init_practice.started,init_practice.stopped,test_practice.started,test_sound_2.started,key_resp_4.started,polygon.started,serialPort_item_2.started,serialPort_item_2.stopped,test_sound_2.stopped,test_practice.stopped,practice_trials.key_resp_4.keys,practice_trials.key_resp_4.corr,practice_trials.key_resp_4.rt,practice_trials.key_resp_4.duration,takeabreak.started,takeabreak.stopped,practice_trials.key_resp_5.keys,init_trials.started,init_trials.stopped,test.started,test_sound.started,key_resp_2.started,polygon_2.started,serialPort_item.started,serialPort_item.stopped,test_sound.stopped,test.stopped,experimental_trials.key_resp_2.keys,experimental_trials.key_resp_2.corr,experimental_trials.key_resp_2.rt,experimental_trials.key_resp_2.duration,experimental_trials.key_resp_5.keys,text_3.started,key_resp_5.started,experimental_trials.key_resp_5.rt,experimental_trials.key_resp_5.duration,Thanks.started,text_2.started,key_resp_thanks.started,Thanks.stopped,key_resp_thanks.keys,key_resp_thanks.rt,key_resp_thanks.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002744400000665337,0.010063800029456615,0.010063800029456615,2752.477392699977,space,2752.446090600046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_L1,001,2025-05-05_09h30.26.756,LangExperimentstress,2024.2.4,59.96440511637471,2025-05-05 09h30.35.163719 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2752.47754729999,2752.478640699992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_L1,001,2025-05-05_09h30.26.756,LangExperimentstress,2024.2.4,59.96440511637471,2025-05-05 09h30.35.163719 -0400,
sounds/p3c_saltar.wav,CVC,Unstressed,Match,past,num_2,0.0,0.205513,0.8629519999999999,0.984841,1.219715,1.27,101,30,31,32,33,34,0.005513,0.662952,0.784841,1.019715,1.07,p3c_saltar.wav,p3,c,p3c,0,0,0,right,0,2.3652844000025652,None,None,,,,,,,,0,0,0,2,,,,,2752.5073331000167,,,,,,,,,,,2752.496457399975,2752.5061978999993,2752.5073331000167,2752.5073331000167,0.017816699983086437,0.029260799987241626,2754.58940539998,2754.8743159000296,right,0,2.3652844000025652,None,2754.8774627000093,2754.8775280999835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1_L1,001,2025-05-05_09h30.26.756,LangExperimentstress,2024.2.4,59.96440511637471,2025-05-05 09h30.35.163719 -0400,
sounds/p2b_cortar.wav,CVC,Unstressed,Mismatch,present,num_1,0.0,0.205513,0.8629519999999999,0.984841,1.219715,1.27,101,20,21,22,23,24,0.005513,0.662952,0.784841,1.019715,1.07,p2b_cortar.wav,p2,b,p2b,1,1,0,left,0,2.609630200022366,None,None,,,,,,,,0,1,1,1,,,,,2754.895226199995,,,,,,,,,,,2754.8833200000226,2754.888877266673,2754.895226199995,2754.895226199995,0.005803200008813292,0.01853790000313893,2757.1561007000273,2757.508673299977,left,0,2.609630200022366,None,2757.512179900019,2757.5122497000266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1_L1,001,2025-05-05_09h30.26.756,LangExperimentstress,2024.2.4,59.96440511637471,2025-05-05 09h30.35.163719 -0400,
sounds/p4d_cortar.wav,CVC,Stressed,Mismatch,past,num_2,0.0,0.205513,0.8629519999999999,0.984841,1.219715,1.27,101,40,41,42,43,44,0.005513,0.662952,0.784841,1.019715,1.07,p4d_cortar.wav,p4,d,p4d,2,2,0,right,0,3.0629741000011563,None,None,,,,,,,,0,2,2,3,,,,,2757.528975300025,,,,,,,,,,,2757.518938000023,2757.5227504666586,2757.528975300025,2757.528975300025,0.006712000002153218,0.017598799953702837,2760.040375499986,2760.608788900019,right,0,3.0629741000011563,None,2760.6130700000213,2760.6131590000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1_L1,001,2025-05-05_09h30.26.756,LangExperimentstress,2024.2.4,59.96440511637471,2025-05-05 09h30.35.163719 -0400,
sounds/p1a_saltar.wav,CVC,Stressed,Match,present,num_1,0.0,0.205513,0.8629519999999999,0.984841,1.219715,1.27,101,10,11,12,13,14,0.005513,0.662952,0.784841,1.019715,1.07,p1a_saltar.wav,p1,a,p1a,3,3,0,left,0,2.959854600019753,None,None,,,,,,,,0,3,3,0,,,,,2760.632642599987,,,,,,,,,,,2760.6212465999997,2760.6228822666494,2760.632642599987,2760.632642599987,0.008180700009688735,0.020583199977409095,2762.8728747999994,2763.6086451999727,left,0,2.959854600019753,None,2763.6117512999917,2763.6118372000055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1_L1,001,2025-05-05_09h30.26.756,LangExperimentstress,2024.2.4,59.96440511637471,2025-05-05 09h30.35.163719 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2763.612061600026,2763.6227147000027,2763.6227147000027,2811.3100469000055,space,47.67381680000108,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_L1,001,2025-05-05_09h30.26.756,LangExperimentstress,2024.2.4,59.96440511637471,2025-05-05 09h30.35.163719 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811.310145700001,2811.311095700017,,,,,,,,,,,,,,,,,,,,,,,,,1_L1,001,2025-05-05_09h30.26.756,LangExperimentstress,2024.2.4,59.96440511637471,2025-05-05 09h30.35.163719 -0400,
sounds/23a_tomar.wav,CVC,Stressed,Match,present,num_1,0.0,0.2,0.9453179615162032,0.95,1.08,1.158644495081018,101,10,11,12,13,14,0,0.745317961516203,0.75,0.88,0.958644495081018,23a_tomar.wav,,a,,0,0,0,,,,,None,23,left,0,2.3155124000040814,None,,,,,,,0,0,0,39,2811.341280599998,,,,,,,,,,,,,,,,,,,,,,,2813.6641226999927,2813.66421170003,,,,2811.330044500006,2811.340716033309,2811.341280599998,2811.341280599998,0.018935500003863126,0.030986000027041882,2813.2407489999896,2813.660112900019,left,0,2.3155124000040814,None,None,,,,,,,,,,,,1_L1,001,2025-05-05_09h30.26.756,LangExperimentstress,2024.2.4,59.96440511637471,2025-05-05 09h30.35.163719 -0400,
sounds/05a_fumar.wav,CVC,Stressed,Match,present,num_1,0.0,0.2,1.15,1.36712555700231,1.48,1.56308830295138,101,10,11,12,13,14,0,0.95,1.16712555700231,1.28,1.36308830295138,05a_fumar.wav,,a,,1,1,0,,,,,None,5,left,0,2.572442399978172,None,,,,,,,0,1,1,38,2813.68372239999,,,,,,,,,,,,,,,,,,,,,,,2816.2627196999965,2816.262795799994,,,,2813.672057299991,2813.674175866651,2813.68372239999,2813.68372239999,0.007959600014146417,0.020544799976050854,2816.040723000013,2816.2594906000304,left,0,2.572442399978172,None,None,,,,,,,,,,,,1_L1,001,2025-05-05_09h30.26.756,LangExperimentstress,2024.2.4,59.96440511637471,2025-05-05 09h30.35.163719 -0400,
